id,date_id,theater,company,title,genre,author,composer,notes
419,8/3/1781,NA,NA,Theaters closed,NA,NA,NA,NA
420,8/4/1781,Bth,Court,Der dankbare Sohn,Lustspiel,Engel,NA,NA
421,8/4/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
422,8/4/1781,Kth,French,Ninette à la cour,Comédie mêlée d'ariettes,Favart,Ciampi,NA
423,8/4/1781,Kth,French,Les Trois Frères rivaux,Comédie,La Font,NA,NA
424,8/5/1781,Bth,Court,Das Landmädchen,Lustspiel,Wycherley,NA,NA
NA,NA,NA,NA,NA,NA,Schmid,NA,NA
425,8/5/1781,Kth,French,La Bonne Fille,Opéra comique,unknown,unknown,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
426,8/6/1781,Bth,Court,Wahrheit ist gut Ding,Lustspiel,Goldoni,NA,NA
NA,NA,NA,NA,NA,NA,Schletter,NA,NA
427,8/6/1781,Kth,French,Democrite amoureux,Comédie,Regnard,NA,NA
428,8/6/1781,Kth,French,Le Tableau parlant,Opéra comique,Anseaume,Grétry,NA
429,8/7/1781,Bth,Court,Die Uebereilung,Lustspiel,Fagan,NA,NA
NA,NA,NA,NA,NA,NA,Gebler,NA,NA
430,8/7/1781,Bth,Court,Die Sklavinn,Singspiel,unknown,Piccinni,Performed only twice
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
431,8/8/1781,Bth,Court,Zu gut ist nicht gut,Lustspiel,Goldsmith,NA,Final performance
NA,NA,NA,NA,NA,NA,Schmidt,NA,NA
432,8/8/1781,Kth,French,Le Tartuffe,Comédie,Molière,NA,NA
433,8/8/1781,Kth,French,La Bonne Fille,Opéra comique,unknown,unknown,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
434,8/9/1781,Bth,Court,Die Trauer,Lustspiel,Hauteroche,NA,NA
NA,NA,NA,NA,NA,NA,Jester,NA,NA
435,8/9/1781,Bth,Court,Die Wâschermädchen,Singspiel,Bock,Zanetti,Final performance
436,8/9/1781,Kth,French,La Fausse Suivante,Comédie,Marivaux,NA,NA
437,8/9/1781,Kth,French,Silvain,Opéra comique,Marmontel,Grétry,NA
438,8/10/1781,NA,NA,Theaters closed,NA,NA,NA,NA
439,8/11/1781,Bth,Court,Gianetta Montaldi,Trauerspiel,Schink,NA,NA
440,8/11/1781,Kth,French,Le Marchand de Smyrne,Opéra comique,Chamfort,Just,"""Le Marchand de Smirne / O. 1. a."""
441,8/11/1781,Kth,French,La Fausse Magie,Comédie mêlée d'ariettes,Marmontel,Grétry,NA
442,8/12/1781,Bth,Court,Gianetta Montaldi,Trauerspiel,Schink,NA,NA
443,8/12/1781,Kth,French,La Servante maitresse,Opéra comique,Favart,unknown,NA
444,8/12/1781,Kth,French,La Sérénade,Opéra comique,unknown,unknown,NA
445,8/12/1781,Kth,French,"La Comédie à l'impromptu, ou les Dupes",Comédie,Dorvigny,NA,"""Les Dupes. O. 1. a.""Uncertain whether this work, listed as an opera, is the same as La Comédie à l'impromptu, ou les Dupes performed by the French company in July."
446,8/13/1781,Bth,Court,Der Bettler,Lustspiel,Goldoni,NA,NA
NA,NA,NA,NA,NA,NA,Bock,NA,NA
447,8/13/1781,Bth,Court,Was erhält die Männer treu?,Singspiel,Zehnmark,Ruprecht,NA
448,8/14/1781,Bth,Court,Die heimliche Heyrath,Lustspiel,Colman,NA,NA
NA,NA,NA,NA,NA,NA,Schröder,NA,NA
449,8/14/1781,Kth,French,Le Procureur arbitre,Comédie,Poisson,NA,NA
450,8/14/1781,Kth,French,L'Amoreux de quinze ans,Comédie mêlée d'ariettes,Laujon,Martini,NA
451,8/15/1781,Bth,Court,Der Dichterling,Lustspiel,Eberl,NA,NA
452,8/15/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
453,8/15/1781,Kth,French,Zémire et Azor,Opéra comique,Marmontel,Grétry,NA
454,8/16/1781,Bth,Court,Die dürftige Familie,Schauspiel,Mercier,NA,Final perfomance
NA,NA,NA,NA,NA,NA,Schröder,NA,NA
455,8/16/1781,Bth,Court,Der verlogene Bediente,Lustspiel,Garrick,NA,NA
NA,NA,NA,NA,NA,NA,Ratschky,NA,NA
456,8/16/1781,Kth,French,La Rosière de Salency,Opéra comique,Favart,Philidor,NA
457,8/17/1781,NA,NA,Theaters closed,NA,NA,NA,NA
458,8/18/1781,NA,NA,Theaters closed (anniversary of death of Francis Stephen),NA,NA,NA,NA
459,8/19/1781,Bth,Court,Zémire et Azor,Opéra comique,Marmontel,Grétry,In German as singspiel
460,8/19/1781,Kth,French,Les Battus paient l'amende,Comédie,unknown,unknown,NA
461,8/19/1781,Kth,French,Rose et Colas,Opéra comique,Sedaine,Monsigny,NA
462,8/19/1781,Kth,French,La Servante maitresse,Opéra comique,Favart,unknown,NA
463,8/20/1781,Bth,Court,Der argwöhnische Ehemann,Lustspiel,Gotter,NA,NA
464,8/21/1781,Bth,Court,Romeo und Julie,Trauerspiel,Shakespeare,NA,NA
NA,NA,NA,NA,NA,NA,Weiße,NA,NA
465,8/21/1781,Kth,French,La Bonne Fille,Opéra comique,unknown,unknown,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
466,8/21/1781,Kth,French,Les Battus paient l'amende,Comédie,unknown,unknown,NA
467,8/22/1781,Bth,Court,Der Rauchfangkehrer,Singspiel,Auenbrugger,Salieri,NA
468,8/23/1781,Bth,Court,Der Barbier von Sevilien,Lustspiel,Beaumarchais,NA,NA
469,8/23/1781,Kth,French,Le Mari retrouvé,Comédie,Dancourt,NA,NA
470,8/23/1781,Kth,French,Silvain,Opéra comique,Marmontel,Grétry,NA
471,8/24/1781,NA,NA,Theaters closed,NA,NA,NA,NA
472,8/25/1781,Bth,Court,Der Dienstfertige,Lustspiel,La Salle,NA,NA
NA,NA,NA,NA,NA,NA,Schletter,NA,NA
473,8/25/1781,Bth,Court,Die Eroberung von Saint-Lucie,Lustspiel,Müller von Friedberg,NA,Performed only three times.
NA,NA,NA,NA,NA,NA,Schmidt,NA,NA
474,8/25/1781,Kth,French,Les Pèlerins de la Mecque,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
475,8/26/1781,Bth,Court,Die Wildschützen,Lustspiel,Stephanie d. J.,unknown,NA
476,8/26/1781,Kth,French,Les Pèlerins de la Mecque,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
477,8/27/1781,Bth,Court,Die Pilgrime von Mekka,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
478,8/28/1781,Bth,Court,Der Schubkarren des Essighändlers,Lustspiel,Mercier,NA,NA
NA,NA,NA,NA,NA,NA,Brahm,NA,NA
479,8/28/1781,Bth,Court,Die Wirthschaftlerinn,Lustspiel,Stephanie d. J.,NA,Hadamowsky has Die Widersprecherin on this date
480,8/28/1781,Kth,French,L'Amoreux de quinze ans,Comédie mêlée d'ariettes,Laujon,Martini,NA
481,8/28/1781,Kth,French,Pygmalion,Melodrama,Rousseau,Coignet,NA
482,8/29/1781,Bth,Court,Die Eroberung von Saint-Lucie,Lustspiel,Müller von Friedberg,NA,NA
NA,NA,NA,NA,NA,NA,Schmidt,NA,NA
483,8/29/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
484,8/30/1781,Bth,Court,Gianetta Montaldi,Trauerspiel,Schink,NA,NA
485,8/30/1781,Kth,French,La Colonie,Opéra comique,unknown,Framery,NA
486,8/30/1781,Kth,French,Les Deux Chasseurs et la Laitière,Comédie mêlée d'ariettes,Anseaume,Duni,NA
487,8/31/1781,Bth,Kinder,Adelheit von Veltheim,Singspiel,Großmann,Sardi,This work and performance is not in Hadamowsky.
488,9/1/1781,Bth,Court,"Jenny, oder die Uneigennützigkeit",Drame,Marsollier,NA,NA
489,9/1/1781,Bth,Court,Die unvermutheten Zufälle,Singspiel,Hales,Grétry,Performed only four times.
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
490,9/1/1781,Kth,French,La Fée Urgèle,Comédie mêlée d'ariettes,Favart,Duni,NA
491,9/2/1781,Bth,Court,Der Kobold,Lustspiel,Gotter,NA,NA
NA,NA,NA,NA,NA,NA,Collé,NA,NA
492,9/2/1781,Kth,French,Les Pèlerins de la Mecque,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
493,9/3/1781,Bth,Court,Die Rechnung ohne den Wirth,Lustspiel,Schletter,NA,NA
494,9/3/1781,Bth,Court,Die unvermutheten Zufälle,Singspiel,Hales,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
495,9/4/1781,Bth,Court,Athelstan,Trauerspiel,Brown,NA,NA
496,9/4/1781,Kth,French,La Servante maitresse,Opéra comique,Favart,unknown,NA
497,9/4/1781,Kth,French,Dupuis et Desronais,Comédie,Collé,NA,NA
498,9/5/1781,Bth,Court,Der Rauchfangkehrer,Singspiel,Auenbrugger,Salieri,NA
499,9/6/1781,Bth,Court,Die gute Tochter,Lustspiel,Schröder,NA,NA
500,9/7/1781,Bth,Kinder,Adelheit von Veltheim,Singspiel,Großmann,Sardi,See 31 Aug 1781
501,9/8/1781,NA,NA,Theaters closed for Mariä Geburt (Nativity of Mary),NA,NA,NA,NA
502,9/9/1781,Bth,Court,Die Ungetreuen,Lustspiel,Barthe,NA,Final performance
NA,NA,NA,NA,NA,NA,Reichard,NA,NA
503,9/9/1781,Bth,Court,Die unvermutheten Zufälle,Singspiel,Hales,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
504,9/9/1781,Kth,French,Le Déserteur,Drame mêlé de musique,Sedaine,Monsigny,"The directors of the French company absconded from Vienna on 8 Sep 1781 because of the company's poor finances. The company chose Le Petit as in interim internal director. They were allowed to continue their performances, but the emperor resolved on 8 Sep: “aber ihre Effecten, die vermutlich denen Entrepreneurs gehörten, sind für die Schuldner in Beschlag zu nehmen"" (Hadamowsky, 464)."
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
505,9/10/1781,Bth,Court,Richard der Dritte,Trauerspiel,Weiße,NA,NA
506,9/11/1781,Bth,Court,Das Lustlager,Schauspiel,Babo,NA,Final performance
507,9/11/1781,Bth,Court,"Die pücefarbnen Schuhe, oder Die schöne Schusterin",Singspiel,Stephanie d. J.,Umlauf,NA
508,9/11/1781,Kth,French,Le Tonnellier,Opéra comique,Audinot,Gossec,NA
509,9/11/1781,Kth,French,Le Magnifique,Comédie,Sedaine,Grétry,NA
510,9/12/1781,Bth,Court,Der Graf von Olsbach,Lustspiel,Brandes,NA,NA
511,9/13/1781,Bth,Court,Die Verlobung,Lustspiel,Brömel,NA,NA
512,9/13/1781,Kth,Court,Der Hausfreund,Singspiel,Marmontel,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
513,9/14/1781,Kth,Kinder,Die Schwiegermutter,Lustspiel,Romanus,NA,"This performance, on a Friday, is not in Hadamowsky or Von Alth/Obzyna/"
514,9/14/1781,Bth,Kinder,Der Aepfeldieb,Singspiel,Bretzner,Jast,"From the 1781 Viennese libretto: ""Aufgeführt auf dem k. k. Hof=Nationaltheater von der in der Schauspielkunst sich übenden Jugend."""
515,9/15/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
516,9/15/1781,Kth,French,"L'Amant jaloux, ou les Fausses Apparences",Comédie mêlée d'ariettes,Hales,Grétry,NA
517,9/16/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
518,9/16/1781,Kth,French,"L'Amant jaloux, ou les Fausses Apparences",Comédie mêlée d'ariettes,Hales,Grétry,NA
519,9/17/1781,Bth,Court,Der Dichterling,Lustspiel,Eberl,NA,NA
520,9/17/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
521,9/18/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
522,9/19/1781,Bth,Court,Die Wirthschaftlerinn,Lustspiel,Stephanie d. J.,NA,NA
523,9/19/1781,Bth,Court,Die unvermutheten Zufälle,Singspiel,Hales,Grétry,Final performance
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
524,9/20/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
525,9/20/1781,Kth,French,Le Jugement de Midas,Comédie mêlée d'ariettes,Hales,Grétry,NA
526,9/21/1781,Bth,Kinder,Die Schwiegermutter,Lustspiel,Romanus,NA,NA
527,9/21/1781,Bth,Kinder,Der Aepfeldieb,Singspiel,Bretzner,Jast,NA
528,9/22/1781,Bth,Court,Percy,Trauerspiel,More,NA,NA
NA,NA,NA,NA,NA,NA,unknown,NA,NA
529,9/22/1781,Kth,French,Le Maître en droit,Opéra comique,Lemonnier,Monsigny,NA
530,9/22/1781,Kth,French,"L'Erreur d'un moment, ou la Suite de Julie",Comédie mêlée d'ariettes,Monvel,Dezède,NA
531,9/23/1781,Bth,Court,Die Wölfe in der Heerde,Lustspiel,Stephanie d. J.,NA,Final performance
532,9/23/1781,Kth,French,Sancho Pança dans son isle,Opéra buffon,Poinsinet,Philidor,NA
533,9/23/1781,Kth,French,La Clochette,Comédie mêlée d'ariettes,Anseaume,Duni,NA
534,9/24/1781,Bth,Court,Die Eroberung von Saint-Lucie,Lustspiel,Müller von Friedberg,NA,Final performance
NA,NA,NA,NA,NA,NA,Schmidt,NA,NA
535,9/24/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
536,9/25/1781,Bth,Court,Wahrheit ist gut Ding,Lustspiel,Goldoni,NA,NA
NA,NA,NA,NA,NA,NA,Schletter,NA,NA
537,9/25/1781,Kth,French,Le Jugement de Midas,Comédie mêlée d'ariettes,Hales,Grétry,NA
538,9/26/1781,Bth,Court,Zemire und Azor,Opéra comique,Marmontel,Grétry,"Schletter: ""Zemire u. Apor [sic] mit / Ballet."""
539,9/27/1781,Bth,Court,Das Loch in der Thüre,Lustspiel,Stephanie d. J.,NA,NA
540,9/28/1781,Bth,Kinder,Adelheit von Veltheim,Singspiel,Großmann,Sardi,NA
541,9/29/1781,Bth,Court,Der seltne Freyer,Lustspiel,Gernevalde,NA,NA
NA,NA,NA,NA,NA,NA,Meyer,NA,NA
542,9/29/1781,Bth,Court,Der Herr Gevatter,Lustspiel,Prévost,NA,Final performance
NA,NA,NA,NA,NA,NA,Pauerspach,NA,NA
543,9/29/1781,Kth,French,"L'Olympiade, ou le Triomphe de l'amitié",Drame mêlé de musique,Metastasio,Sacchini,NA
NA,NA,NA,NA,NA,NA,Framery,NA,NA
544,9/30/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
545,9/30/1781,Kth,French,Julie,Comédie mêlée d'ariettes,Monvel,Dezède,NA
546,9/30/1781,Kth,French,"L'Erreur d'un moment, ou la Suite de Julie",Comédie mêlée d'ariettes,Monvel,Dezède,NA
547,10/1/1781,Bth,Court,Zemire und Azor,Opéra comique,Marmontel,Grétry,NA
548,10/2/1781,Bth,Court,Der seltne Freyer,Lustspiel,Gernevalde,NA,NA
NA,NA,NA,NA,NA,NA,Meyer,NA,NA
549,10/2/1781,Bth,Court,Die Trauer,Lustspiel,Hauteroche,NA,NA
NA,NA,NA,NA,NA,NA,Jester,NA,NA
550,10/2/1781,Kth,French,L'Ami de la maison,Comédie mêlée d'ariettes,Marmontel,Grétry,NA
551,10/2/1781,Kth,French,Lucile,Comédie mêlée d'ariettes,Marmontel,Grétry,NA
552,10/3/1781,Bth,Court,Der seltne Freyer,Lustspiel,Gernevalde,NA,NA
NA,NA,NA,NA,NA,NA,Meyer,NA,NA
553,10/3/1781,Bth,Court,Der Faßbinder,Singspiel,Poinsinet,Philidor,NA
554,10/4/1781,Bth,Court,Inkle und Yariko,Trauerspiel,Pelzel,NA,NA
555,10/4/1781,Bth,Court,Die eingebildeten Philosophen,Singspiel,Bertati,Paisiello,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
556,10/4/1781,Kth,French,La Rosière de Salency,Opéra comique,Favart,Philidor,NA
557,10/5/1781,Bth,unknown,Reinhold und Armida,Melodrama,Babo,Winter,"Possibly a benefit for composer Peter Winter, who seems still to have been in Vienna?"
558,10/6/1781,Bth,Court,Edwin und Emma,Schauspiel,Schraembl,NA,NA
559,10/6/1781,Kth,French,Tom Jones,Opéra comique,Poinsinet,Philidor,NA
560,10/7/1781,Bth,Court,Zemire und Azor,Opéra comique,Marmontel,Grétry,NA
561,10/7/1781,Kth,French,Les Pèlerins de la Mecque,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
562,10/8/1781,Bth,Court,Das öffentliche Geheimniß,Lustspiel,Gotter,NA,NA
563,10/8/1781,Kth,unknown,Fencing academy,NA,NA,NA,"""Fechtakademie"""
564,10/9/1781,Bth,Court,Betrug für Betrug,Lustspiel,Schletter,NA,NA
565,10/9/1781,Kth,French,La Bonne Fille,Opéra comique,unknown,unknown,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
566,10/9/1781,Kth,French,Les Deux Chasseurs et la Laitière,Comédie mêlée d'ariettes,Anseaume,Duni,NA
567,10/10/1781,Bth,Court,Das Findelkind,Lustspiel,Brühl,NA,NA
568,10/10/1781,Bth,Court,Der Dichterling,Lustspiel,Eberl,NA,Final performance
569,10/11/1781,Bth,Court,Die gegenseitige Probe,Lustspiel,Legrand,NA,NA
NA,NA,NA,NA,NA,NA,Meißner,NA,NA
570,10/11/1781,Bth,Court,Die Sklavinn,Singspiel,unknown,Piccinni,Final performance
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
571,10/11/1781,Kth,French,L'Amitié à l'epreuve,Comédie mêlée d'ariettes,Favart,Grétry,NA
572,10/11/1781,Kth,French,Les Deux Avares,Opéra comique,Falbaire de Quingey,Grétry,NA
573,10/12/1781,Bth,unknown,Reinhold und Armida,Melodrama,Babo,Winter,NA
574,10/12/1781,Bth,Kinder,Die Geschwisterliebe,Schauspiel,Weiße,NA,NA
575,10/13/1781,Bth,Court,Der Ostindienfahrer,Lustspiel,Stephanie d. J.,NA,"Performed just three times in 1781, and revived for two performances in 1785."
576,10/14/1781,Kth,French,"L'Olympiade, ou le Triomphe de l'amitié",Drame mêlé de musique,Metastasio,Sacchini,NA
NA,NA,NA,NA,NA,NA,Framery,NA,NA
577,10/15/1781,NA,NA,Theaters closed (Saint Teresa's Day),NA,NA,NA,NA
578,10/16/1781,Bth,Court,Die Liebe unter den Handwerksleuten,Singspiel,Goldoni,Gassmann,NA
NA,NA,NA,NA,NA,NA,unknown,NA,NA
579,10/16/1781,Kth,French,"Le Bûcheron, ou les Trois souhaits",Comédie mêlée d'ariettes,Guichard,Philidor,NA
580,10/16/1781,Kth,French,Ninette à la cour,Comédie mêlée d'ariettes,Favart,Ciampi,NA
581,10/17/1781,Bth,Court,Der Barbier von Sevilien,Lustspiel,Beaumarchais,NA,NA
582,10/17/1781,Bth,Court,Pyrrhus und Polixene,Ballet,unknown,Winter,NA
583,10/18/1781,Bth,Court,Die Pilgrime von Mekka,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
584,10/18/1781,Kth,French,Julie,Comédie mêlée d'ariettes,Monvel,Dezède,NA
585,10/18/1781,Kth,French,Le Tableau parlant,Opéra comique,Anseaume,Grétry,NA
586,10/19/1781,Kth,Kinder,Adelheit von Veltheim,Singspiel,Großmann,Sardi,NA
587,10/20/1781,Bth,Court,Der Ostindienfahrer,Lustspiel,Stephanie d. J.,NA,"Third performance. SchletterL ""Der Ostindienfahrer / (Autors Einnahme.)"""
588,10/20/1781,Bth,Court,Pyrrhus und Polixene,Ballet,unknown,Winter,NA
589,10/21/1781,Bth,Court,Die abgeredte Zauberey,Singspiel,Marmontel,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
590,10/21/1781,Bth,Court,Pyrrhus und Polixene,Ballet,unknown,Winter,NA
591,10/21/1781,Kth,French,La Belle Cordonniere,Opéra comique,unknown,unknown,NA
592,10/21/1781,Kth,French,"Le Bûcheron, ou les Trois souhaits",Comédie mêlée d'ariettes,Guichard,Philidor,NA
593,10/22/1781,Bth,Court,Der Dienstfertige,Lustspiel,La Salle,NA,Final performance of Schletter's version.
NA,NA,NA,NA,NA,NA,Schletter,NA,NA
594,10/22/1781,Bth,Court,Der verlogene Bediente,Lustspiel,Garrick,NA,NA
NA,NA,NA,NA,NA,NA,Ratschky,NA,NA
595,10/23/1781,Bth,Court,Iphigenie auf Tauris,Singspiel,Guillard,Gluck,NA
596,10/23/1781,Kth,French,Le Maître en droit,Opéra comique,Lemonnier,Monsigny,NA
597,10/23/1781,Kth,French,On ne s'avise jamais de tout,Opéra comique,Sedaine,Monsigny,NA
598,10/24/1781,Bth,Court,Henriette,Lustspiel,Großmann,NA,NA
599,10/24/1781,Bth,Court,Das Winterquartier in Amerika,Lustspiel,Babo,NA,NA
600,10/25/1781,Bth,Court,Iphigenie auf Tauris,Singspiel,Guillard,Gluck,NA
601,10/25/1781,Kth,French,Le Magnifique,Comédie,Sedaine,Grétry,NA
602,10/25/1781,Kth,French,Rose et Colas,Opéra comique,Sedaine,Monsigny,NA
603,10/26/1781,NA,NA,Theaters closed,NA,NA,NA,NA
604,10/27/1781,Bth,Court,Die Familie,Schauspiel,Schröder,NA,NA
605,10/27/1781,Bth,Court,Der Wittwer,Lustspiel,Carmontelle,NA,NA
NA,NA,NA,NA,NA,NA,unknown,NA,NA
606,10/28/1781,Bth,Court,Die Familie,Schauspiel,Schröder,NA,NA
607,10/28/1781,Kth,French,La Belle Arsène,Comédie mêlée d'ariettes,Favart,Monsigny,NA
608,10/29/1781,Bth,Court,Der Hausfreund,Singspiel,Marmontel,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
609,10/29/1781,Bth,Court,Pyrrhus und Polixene,Ballet,unknown,Winter,NA
610,10/30/1781,Bth,Court,Iphigenie auf Tauris,Singspiel,Guillard,Gluck,"Entry to the theater was free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
611,10/30/1781,Kth,unknown,Das Landmädchen,Lustspiel,Wycherley,NA,Das Landmädchen was in the repertory of the court theater company. This free performance in the Kärntnertortheater is not in Hadamowsky.
NA,NA,NA,NA,NA,NA,Schmid,NA,NA
612,10/31/1781,Bth,Court,Juliane von Lindorak,Lustspiel,Gozzi,NA,NA
NA,NA,NA,NA,NA,NA,Schröder,NA,NA
613,10/31/1781,Bth,Court,Der dankbare Sohn,Lustspiel,Engel,NA,NA
614,10/31/1781,Kth,French,La Belle Cordonniere,Opéra comique,unknown,unknown,"Free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
615,10/31/1781,Kth,French,Le Tonnellier,Opéra comique,Audinot,Gossec,NA
616,11/1/1781,NA,NA,Theaters closed for All Saints (Allerheiligen),NA,NA,NA,NA
617,11/2/1781,Bth,Court,Der Furchtsame,Lustspiel,Hafner,NA,"Hadamowsky has the Burgtheater closed on this day. The earliest performance of Der Furchtsame in Hadamowsky was on 1 Sep 1764, and the latest on 19 Jan 1779."
622,11/03/1781,Bth,Court,Das Testament,Lustspiel,Schröder,NA,NA
623,11/03/1781,Kth,French,Les Evénements imprévus,Comédie mêlée d'ariettes,Hales,Grétry,NA
624,11/03/1781,Kth,French,Les Pêcheurs,Opéra comique,La Salle,Gossec,NA
625,11/04/1781,Bth,Court,Das Testament,Lustspiel,Schröder,NA,NA
626,11/04/1781,Kth,French,"L'Amant jaloux, ou les Fausses Apparences",Comédie mêlée d'ariettes,Hales,Grétry,NA
627,11/05/1781,Bth,Court,Robert und Kalliste,Singspiel,Chiari,Guglielmi,First performed by the court theater in Vienna on 1 Oct 1778.
NA,NA,NA,NA,NA,NA,Eschenburg,NA,NA
628,11/06/1781,Bth,Court,Der Deserteur aus Kindesliebe,Lustspiel,Stephanie d. J.,NA,NA
629,11/06/1781,Bth,Court,Pyrrhus und Polixene,Ballet,unknown,Winter,NA
630,11/06/1781,Kth,French,Le Jugement de Midas,Comédie mêlée d'ariettes,Hales,Grétry,NA
631,11/07/1781,Bth,Court,Minna von Barnhelm,Lustspiel,Lessing,NA,NA
632,11/08/1781,Bth,Court,Iphigenie auf Tauris,Singspiel,Guillard,Gluck,NA
633,11/09/1781,Bth,unknown,Philotas,Trauerspiel,Lessing,NA,Perhaps given by the Theaterschule? No Viennese playbook in the ÖNB.
634,11/09/1781,Bth,unknown,"Peter du bleibst, oder Der Hausfreund auf dem Lande",Singspiel,unknown,Walter,NA
635,11/09/1781,Kth,French,Les Pèlereins de la Mecque,Singspiel,Dancourt,Gluck,NA
NA,NA,NA,NA,NA,NA,Faber,NA,NA
636,11/10/1781,Bth,Court,Das Testament,Lustspiel,Schröder,NA,"""Das Testament / (Autors Einnahme)"". Third performance"
637,11/10/1781,Bth,Court,Die schöne Nanette,Lustspiel,Legrand,NA,Performed just once.
638,11/11/1781,Bth,Court,Iphigenie auf Tauris,Singspiel,Guillard,Gluck,NA
639,11/11/1781,Kth,French,La Belle Arsène,Comédie mêlée d'ariettes,Favart,Monsigny,NA
640,11/12/1781,Bth,Court,Die Familie,Schauspiel,Schröder,NA,NA
641,11/12/1781,Bth,Court,Inkle und Yariko,Trauerspiel,Pelzel,NA,NA
642,11/12/1781,Kth,French,La Fausse Magie,Comédie mêlée d'ariettes,Marmontel,Grétry,NA
643,11/12/1781,Kth,French,L'impromptu du coeur,NA,unknown,unknown,"""L'impro di Coeur a l'occas. / de la Naissance de Mgr. le Dauphine."" The reference is to the potential heir to the French throne, Louis-Joseph de France, born on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
644,11/13/1781,Bth,Court,Der stürmische Liebhaber,Lustspiel,Monvel,NA,NA
NA,NA,NA,NA,NA,NA,unknown,NA,NA
645,11/13/1781,Bth,Court,Die Liebe unter den Handwerksleuten,Singspiel,Goldoni,Gassmann,This performance is missing in Hadamowsky.
NA,NA,NA,NA,NA,NA,unknown,NA,NA
646,11/14/1781,Bth,Court,Der eifersüchtige Liebhaber,Singspiel,Hales,Grétry,NA
NA,NA,NA,NA,NA,NA,Stephanie d. J.,NA,NA
647,11/14/1781,Bth,Court,Progne und Philomele,Ballet,unknown,Winter,Performed only twice
648,11/15/1781,Bth,Court,Hamlet,Trauerspiel,Shakespeare,NA,NA
NA,NA,NA,NA,NA,NA,Schröder,NA,NA
649,11/15/1781,Kth,French,L'Amoreux de quinze ans,Comédie mêlée d'ariettes,Laujon,Martini,NA
650,11/16/1781,Bth,Kinder,Präsentirt das Gewehr,Lustspiel,Müller,NA,"Not specified as being done by the Kindertheater, but Präsentirt das Gewehr was in their repertoire."
651,11/16/1781,Bth,Kinder,"Peter du bleibst, oder Der Hausfreund auf dem Lande",Singspiel,unknown,Walter,NA
652,11/16/1781,Kth,NA,"Concert, Mademoiselle Hauck (giantess)",NA,NA,NA,The program of this concert is known from a surviving poster.
